host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,prediction
4.0,27,21,37.741078205643284,-122.48337292777114,1,0,7.0,2.0,3.0,6.0,0,1.0,13.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,225.0,290.16823424117257
2.0,23,15,37.718876334123,-122.38914992029035,1,1,4.0,1.0,0.0,2.0,0,2.0,35.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,71.0,113.2942134257526
1.0,6,5,37.78200740798921,-122.41489342104751,0,1,3.0,1.0,1.0,2.0,4,2.0,27.0,89.0,10.0,10.0,10.0,10.0,7.0,9.0,85.0,172.25222036422593
1.0,29,17,37.75821933517658,-122.48540923233541,1,0,6.0,2.5,3.0,3.0,0,1.0,61.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0,290.16823424117257
1.0,0,3,37.78038684604096,-122.4328893701968,0,0,2.0,1.0,0.0,1.0,0,30.0,19.0,97.0,10.0,10.0,9.0,10.0,9.0,10.0,70.0,113.2942134257526
1.0,29,17,37.762806337147154,-122.50634019236715,3,0,4.0,1.0,1.0,2.0,0,3.0,20.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,172.25222036422593
36.0,6,5,37.78880869916779,-122.41153128092093,0,1,4.0,1.0,0.0,2.0,0,1.0,11.0,98.0,10.0,10.0,9.0,10.0,10.0,10.0,235.0,113.2942134257526
3.0,23,15,37.720540865816176,-122.39223503946981,1,1,3.0,1.0,1.0,1.0,0,2.0,11.0,93.0,10.0,10.0,9.0,9.0,8.0,10.0,50.0,172.25222036422593
1.0,0,5,37.77379182972393,-122.42732307351349,1,1,1.0,1.0,1.0,1.0,0,1.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,172.25222036422593
2.0,7,6,37.76566253634589,-122.43683943313013,10,1,2.0,1.0,0.0,1.0,0,2.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,113.2942134257526
2.0,1,1,37.74514625871014,-122.42048471030084,0,0,2.0,1.0,1.0,1.0,0,5.0,11.0,98.0,10.0,10.0,9.0,10.0,10.0,9.0,175.0,172.25222036422593
1.0,27,21,37.747148708413896,-122.47255099117605,1,0,4.0,1.0,2.0,2.0,0,5.0,4.0,90.0,9.0,10.0,10.0,9.0,9.0,9.0,140.0,231.21022730269925
1.0,31,13,37.719000400367655,-122.45254227320602,0,1,2.0,1.0,1.0,1.0,0,1.0,54.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,110.0,172.25222036422593
2.0,18,10,37.77815586304646,-122.46978353221172,1,1,3.0,1.0,1.0,1.0,0,2.0,23.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,172.25222036422593
2.0,29,17,37.75660879322187,-122.47669431638364,1,1,2.0,2.0,1.0,1.0,0,2.0,49.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,172.25222036422593
2.0,29,17,37.75573777467017,-122.47759149438295,1,1,2.0,2.0,1.0,1.0,0,2.0,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,172.25222036422593
1.0,1,1,37.73864421505383,-122.41395758931091,1,0,4.0,1.0,2.0,2.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,231.21022730269925
2.0,4,1,37.76374504788257,-122.41249756662356,12,0,4.0,1.5,2.0,2.0,0,30.0,4.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,180.0,231.21022730269925
1.0,12,11,37.79022900671617,-122.41330878319128,0,0,3.0,1.0,0.0,1.0,0,2.0,7.0,89.0,10.0,10.0,10.0,10.0,9.0,9.0,160.0,113.2942134257526
72.0,12,11,37.789662728702375,-122.4131534190368,18,1,4.0,1.0,1.0,2.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,270.0,172.25222036422593
1.0,18,8,37.781701488915246,-122.47647046125508,0,1,1.0,1.0,1.0,1.0,0,30.0,2.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,150.0,172.25222036422593
2.0,27,21,37.748676138397016,-122.47502374950464,1,1,2.0,1.0,1.0,1.0,0,1.0,40.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,95.0,172.25222036422593
2.0,15,23,37.78892696637156,-122.39225580009277,6,0,5.0,1.0,1.0,2.0,0,1.0,11.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,280.0,172.25222036422593
1.0,8,6,37.752301130773546,-122.42669975074078,0,0,2.0,1.0,1.0,1.0,0,30.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,151.0,172.25222036422593
1.0,4,1,37.75421784028232,-122.41697355225119,6,0,4.0,2.0,1.0,2.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,172.25222036422593
1.0,9,8,37.78312218868414,-122.48914141451458,1,0,5.0,2.5,3.0,3.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,290.16823424117257
3.0,9,8,37.77990281452842,-122.49448516620235,1,0,6.0,1.5,2.0,3.0,0,2.0,32.0,88.0,9.0,10.0,10.0,10.0,9.0,9.0,139.0,231.21022730269925
4.0,29,17,37.76499038898995,-122.4793664516782,1,1,3.0,1.0,1.0,1.0,0,1.0,33.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0,172.25222036422593
1.0,0,0,37.77120592138024,-122.43265786768535,6,0,4.0,1.0,2.0,2.0,0,3.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,231.21022730269925
1.0,2,0,37.771633551493366,-122.43802727150698,1,0,10.0,3.5,4.0,5.0,0,3.0,2.0,90.0,10.0,9.0,10.0,10.0,8.0,10.0,500.0,349.1262411796459
1.0,0,5,37.77692917122978,-122.42451377059864,3,0,2.0,1.0,1.0,2.0,0,1.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,348.0,172.25222036422593
4.0,4,1,37.76254702640129,-122.42170162616705,17,1,2.0,1.0,0.0,1.0,0,32.0,4.0,75.0,7.0,9.0,6.0,7.0,8.0,7.0,69.0,113.2942134257526
1.0,12,9,37.79521031323848,-122.41072764129395,0,1,1.0,1.0,1.0,1.0,0,30.0,14.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,40.0,172.25222036422593
1.0,30,22,37.719753091853256,-122.40177951783537,0,1,7.0,1.0,1.0,3.0,0,30.0,26.0,88.0,9.0,8.0,10.0,10.0,9.0,9.0,180.0,172.25222036422593
1.0,14,7,37.74894801966025,-122.44704082839478,0,0,5.0,2.0,2.0,3.0,0,2.0,1.0,100.0,8.0,10.0,10.0,10.0,10.0,10.0,300.0,231.21022730269925
2.0,8,6,37.749860522786,-122.42924948685359,0,0,5.0,1.0,2.0,2.0,0,2.0,7.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,277.0,231.21022730269925
1.0,27,21,37.74121469766331,-122.50300822297069,1,1,2.0,1.0,1.0,1.0,0,1.0,4.0,90.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0,172.25222036422593
2.0,30,22,37.71845330670524,-122.40396059424543,1,1,2.0,1.0,0.0,1.0,2,1.0,44.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,70.0,113.2942134257526
6.0,0,3,37.779415243554794,-122.44118895161002,1,1,3.0,1.0,1.0,2.0,0,1.0,19.0,79.0,8.0,8.0,9.0,9.0,9.0,8.0,59.0,172.25222036422593
1.0,18,10,37.780922811371205,-122.46880747262907,1,0,6.0,2.0,2.0,4.0,0,2.0,10.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,231.21022730269925
2.0,11,10,37.78197461686888,-122.45809229686044,1,1,2.0,1.0,1.0,1.0,0,2.0,175.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,115.0,172.25222036422593
3.0,18,10,37.783448394983694,-122.46331424710606,1,1,3.0,2.0,1.0,2.0,0,1.0,46.0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,90.0,172.25222036422593
1.0,18,10,37.776028600557865,-122.45690402341545,3,0,2.0,1.0,0.0,1.0,0,2.0,52.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,113.2942134257526
1.0,0,0,37.77483403176308,-122.43406376841236,0,0,2.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,29,17,37.76374381049926,-122.47877833187808,6,0,3.0,1.0,1.0,2.0,0,2.0,30.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0,172.25222036422593
2.0,8,6,37.753054210025574,-122.43464870991815,1,0,7.0,1.0,2.0,3.0,0,2.0,81.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,231.21022730269925
1.0,4,1,37.754655433516795,-122.41197151919528,1,0,8.0,1.0,4.0,4.0,0,3.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,445.0,349.1262411796459
1.0,16,11,37.7936439726484,-122.42309749347228,3,0,4.0,1.0,1.0,2.0,0,1.0,34.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,172.25222036422593
1.0,12,16,37.794342992446865,-122.4129673158392,0,0,2.0,1.0,1.0,1.0,0,30.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,29,17,37.76251794450457,-122.50515949040745,1,0,3.0,1.0,1.0,1.0,0,1.0,58.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,172.25222036422593
3.0,16,3,37.79360505867615,-122.43222743903034,4,1,2.0,1.0,1.0,1.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,269.0,172.25222036422593
2.0,10,9,37.79841252008472,-122.40482581489748,1,0,4.0,2.0,2.0,2.0,0,30.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,8.0,250.0,231.21022730269925
4.0,9,8,37.77359790394801,-122.50262283180516,0,1,2.0,1.0,1.0,1.0,0,2.0,4.0,90.0,8.0,8.0,8.0,8.0,9.0,8.0,73.0,172.25222036422593
4.0,2,0,37.767955322299954,-122.44865268555316,0,1,1.0,1.0,1.0,1.0,0,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,75.0,172.25222036422593
9.0,6,11,37.78527823791375,-122.4147746309078,16,1,2.0,0.0,0.0,1.0,0,2.0,4.0,90.0,10.0,9.0,10.0,10.0,9.0,10.0,100.0,113.2942134257526
10.0,24,16,37.79097443135735,-122.40677675472996,6,0,4.0,2.0,1.0,2.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,172.25222036422593
17.0,2,0,37.76901998310438,-122.45072129433836,16,1,2.0,1.0,1.0,1.0,0,1.0,17.0,92.0,10.0,9.0,10.0,9.0,9.0,9.0,90.0,172.25222036422593
1.0,17,11,37.8012570664905,-122.42218659942205,0,0,8.0,1.0,2.0,2.0,0,1.0,39.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,395.0,231.21022730269925
1.0,18,8,37.78538751747799,-122.47739448984743,6,0,6.0,2.0,3.0,5.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,330.0,290.16823424117257
3.0,1,1,37.73931982845486,-122.41536911388243,3,1,4.0,1.0,2.0,2.0,0,4.0,8.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,96.0,231.21022730269925
4.0,4,1,37.75054084412653,-122.40906716111607,0,1,1.0,1.0,1.0,1.0,0,5.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,82.0,172.25222036422593
1.0,5,4,37.76518033181028,-122.39699913592823,0,0,4.0,1.0,2.0,2.0,0,30.0,13.0,92.0,9.0,10.0,10.0,10.0,9.0,9.0,143.0,231.21022730269925
75.0,6,5,37.78877154082989,-122.410602390051,14,0,4.0,1.0,0.0,2.0,0,1.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,239.0,113.2942134257526
3.0,16,3,37.78930193918124,-122.43207699333745,0,1,2.0,1.0,1.0,1.0,0,1.0,1.0,80.0,10.0,8.0,10.0,10.0,10.0,8.0,140.0,172.25222036422593
1.0,29,17,37.75668490791319,-122.49423988591064,1,1,2.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,172.25222036422593
2.0,18,10,37.77932727840615,-122.47152245936304,1,1,4.0,1.0,2.0,2.0,0,2.0,10.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,231.21022730269925
1.0,4,1,37.756917888721276,-122.41116436354288,12,0,3.0,1.5,1.0,1.0,0,3.0,26.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,349.0,172.25222036422593
51.0,0,11,37.78772999585409,-122.4249982268695,17,1,8.0,1.0,1.0,3.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,172.25222036422593
3.0,30,22,37.71833678212101,-122.40353032123352,1,1,2.0,1.0,1.0,1.0,0,2.0,14.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,79.0,172.25222036422593
1.0,15,12,37.77633193019607,-122.40795080956416,2,1,2.0,1.5,1.0,1.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,172.25222036422593
1.0,9,8,37.78246867116361,-122.47962054449114,0,0,7.0,1.0,3.0,3.0,0,2.0,22.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,289.0,290.16823424117257
2.0,7,6,37.76455069688606,-122.4291782675124,1,0,4.0,1.0,2.0,2.0,0,2.0,19.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,219.0,231.21022730269925
72.0,6,11,37.789800298360895,-122.411614552764,18,1,4.0,1.0,1.0,2.0,0,2.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,270.0,172.25222036422593
1.0,27,21,37.74083645781261,-122.50142167894306,5,0,12.0,2.0,3.0,6.0,0,2.0,11.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,298.0,290.16823424117257
15.0,3,13,37.72819038339964,-122.4350253540768,0,1,2.0,1.0,1.0,1.0,0,6.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0,172.25222036422593
3.0,6,11,37.78914274127112,-122.41508809441582,0,0,4.0,1.0,2.0,2.0,0,2.0,23.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,270.0,231.21022730269925
1.0,9,8,37.77305290656921,-122.49888557557982,1,1,2.0,1.0,1.0,1.0,0,1.0,327.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,79.0,172.25222036422593
75.0,6,5,37.78745857323418,-122.4093007469392,6,0,4.0,1.0,0.0,2.0,0,1.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,265.0,113.2942134257526
3.0,15,12,37.774363734740746,-122.4063525335348,6,0,8.0,2.0,3.0,3.0,0,3.0,8.0,98.0,10.0,10.0,10.0,10.0,8.0,10.0,550.0,290.16823424117257
4.0,12,9,37.796452977492464,-122.41091732068476,6,1,1.0,1.0,1.0,1.0,0,2.0,15.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,172.25222036422593
2.0,25,17,37.764621155431534,-122.46948851028246,1,1,3.0,1.0,1.0,1.0,0,1.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,71.0,172.25222036422593
2.0,4,1,37.760221461677254,-122.42550796350487,6,1,2.0,1.0,1.0,1.0,0,2.0,300.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0,172.25222036422593
5.0,12,16,37.791130705851685,-122.41236799135723,0,1,2.0,1.0,1.0,1.0,0,1.0,30.0,92.0,10.0,9.0,10.0,10.0,10.0,10.0,69.0,172.25222036422593
2.0,16,3,37.789967686736176,-122.44026076861871,2,0,2.0,1.5,1.0,1.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,395.0,172.25222036422593
35.0,8,1,37.74830167460932,-122.4248849594586,5,0,2.0,1.0,1.0,2.0,0,30.0,20.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,107.0,172.25222036422593
1.0,7,6,37.758089730247114,-122.44311171859405,1,0,6.0,2.0,3.0,4.0,0,5.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,465.0,290.16823424117257
2.0,2,0,37.77318337973388,-122.44147942754196,0,1,2.0,1.0,1.0,1.0,0,3.0,22.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,172.25222036422593
2.0,4,1,37.76100232921952,-122.40972484388644,1,0,5.0,1.5,2.0,3.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,231.21022730269925
3.0,30,22,37.71890881804161,-122.4028364928121,1,1,2.0,1.0,1.0,1.0,0,2.0,7.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,75.0,172.25222036422593
3.0,15,12,37.77581936521186,-122.4077063973041,6,1,2.0,1.0,1.0,1.0,0,2.0,15.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,135.0,172.25222036422593
17.0,2,0,37.76998801706669,-122.4493843072098,4,2,1.0,1.0,1.0,1.0,0,1.0,22.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,172.25222036422593
2.0,7,6,37.76181740548439,-122.43574890008604,1,0,8.0,2.0,3.0,5.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,290.16823424117257
2.0,7,6,37.76348207624772,-122.43437595657062,0,0,4.0,1.0,1.0,2.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,172.25222036422593
1.0,22,2,37.73246674836751,-122.46878528826487,1,1,2.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0,172.25222036422593
1.0,4,1,37.7480239366861,-122.42365082978964,1,1,2.0,1.0,1.0,1.0,0,2.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,172.25222036422593
2.0,7,6,37.763846380238476,-122.4286241152237,2,1,2.0,1.0,1.0,1.0,0,1.0,36.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,119.0,172.25222036422593
1.0,9,8,37.77387259727575,-122.49836362724207,3,1,3.0,1.0,1.0,3.0,0,2.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,190.0,172.25222036422593
3.0,6,16,37.788399809036825,-122.40899263890249,19,0,4.0,2.0,1.0,2.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0,172.25222036422593
3.0,13,7,37.73892469126686,-122.43024202472502,3,1,2.0,1.0,1.0,1.0,0,1.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,109.0,172.25222036422593
1.0,3,7,37.73191110631212,-122.43858140687628,3,0,2.0,1.0,1.0,1.0,0,1.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
2.0,5,4,37.757516511000645,-122.38954773864613,6,1,2.0,1.0,1.0,1.0,0,3.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,124.0,172.25222036422593
2.0,29,17,37.75313612431115,-122.49382040929844,5,1,4.0,1.0,0.0,2.0,0,1.0,35.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,118.0,113.2942134257526
3.0,4,1,37.7498728320244,-122.40873982890754,1,1,2.0,1.0,1.0,1.0,0,1.0,16.0,92.0,10.0,9.0,10.0,10.0,10.0,10.0,120.0,172.25222036422593
2.0,1,1,37.73754895324481,-122.42271648436814,1,1,2.0,2.0,1.0,1.0,0,1.0,15.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,75.0,172.25222036422593
1.0,3,7,37.730839500241096,-122.43742554970402,1,1,2.0,1.0,1.0,1.0,0,1.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0,172.25222036422593
1.0,19,13,37.72063496601887,-122.42916806176167,1,1,2.0,1.0,1.0,1.0,0,1.0,37.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,60.0,172.25222036422593
2.0,2,0,37.77381880096464,-122.44116307874977,0,0,4.0,1.0,2.0,2.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,231.21022730269925
2.0,15,19,37.773654741312015,-122.3967193898743,0,2,2.0,1.0,1.0,1.0,0,30.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,179.0,172.25222036422593
6.0,31,25,37.716304270114215,-122.47159310096478,1,1,3.0,0.5,1.0,2.0,0,1.0,15.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,82.0,172.25222036422593
1.0,2,0,37.774065954268096,-122.44281669394573,0,1,2.0,1.0,1.0,1.0,0,3.0,118.0,86.0,9.0,8.0,9.0,9.0,9.0,9.0,80.0,172.25222036422593
2.0,1,1,37.73666486903335,-122.41493435941112,1,1,6.0,2.5,1.0,3.0,0,5.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0,172.25222036422593
1.0,26,18,37.805015140073856,-122.43303102693251,0,0,6.0,1.0,2.0,4.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,231.21022730269925
3.0,19,22,37.73147763452689,-122.41905051205408,1,1,2.0,1.0,1.0,2.0,4,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0,172.25222036422593
3.0,7,6,37.76125009086864,-122.43335472254522,1,0,3.0,1.0,1.0,1.0,0,4.0,36.0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,159.0,172.25222036422593
1.0,1,1,37.74800025511621,-122.41300107713356,0,0,4.0,1.0,2.0,2.0,0,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,231.21022730269925
22.0,17,11,37.806546302097395,-122.42144525779631,14,0,4.0,1.0,1.0,2.0,0,1.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,172.25222036422593
1.0,0,0,37.77031072655728,-122.43242068326826,3,1,3.0,1.0,1.0,1.0,0,3.0,144.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
6.0,15,12,37.77943692279769,-122.40824153483172,1,1,4.0,1.0,1.0,1.0,0,1.0,18.0,93.0,10.0,10.0,9.0,9.0,9.0,9.0,65.0,172.25222036422593
1.0,23,15,37.72602441805049,-122.38245659922173,1,1,1.0,1.0,1.0,1.0,0,7.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0,172.25222036422593
2.0,9,8,37.77620430617678,-122.49565072170952,1,1,4.0,1.0,1.0,1.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,19,13,37.718889664888366,-122.43467014176602,1,1,2.0,1.0,1.0,1.0,0,1.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,172.25222036422593
2.0,13,7,37.74097314161901,-122.42896463958857,1,0,5.0,3.0,3.0,3.0,0,2.0,8.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,475.0,290.16823424117257
1.0,0,3,37.784603352590594,-122.44388681702557,0,0,2.0,1.0,1.0,1.0,0,30.0,223.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,130.0,172.25222036422593
1.0,1,1,37.74552681928039,-122.4100009824977,1,0,4.0,2.0,2.0,2.0,0,30.0,12.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0,231.21022730269925
1.0,15,4,37.783425492253215,-122.39848566774172,6,0,2.0,1.0,1.0,1.0,0,3.0,13.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,695.0,172.25222036422593
1.0,15,4,37.777461971750384,-122.39243899912708,0,0,2.0,1.0,1.0,1.0,0,5.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
1.0,4,1,37.759078855664846,-122.42233205191576,6,0,4.0,1.0,2.0,2.0,0,4.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,285.0,231.21022730269925
2.0,0,0,37.77768896591608,-122.43653964685923,0,0,6.0,2.0,2.0,3.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,231.21022730269925
1.0,13,7,37.73789540338926,-122.42823529183242,0,0,3.0,1.0,1.0,2.0,0,1.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,172.25222036422593
51.0,0,11,37.78605651095151,-122.4228735837682,17,0,16.0,15.0,15.0,15.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,997.6643175028524
2.0,15,12,37.77541554500061,-122.41698035014244,0,0,3.0,1.0,0.0,1.0,0,5.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,113.2942134257526
17.0,2,0,37.768919648241145,-122.44911011145432,4,2,1.0,1.0,1.0,1.0,0,1.0,2.0,100.0,10.0,9.0,10.0,9.0,10.0,10.0,50.0,172.25222036422593
36.0,6,5,37.77787800312118,-122.42251582696407,19,1,2.0,1.0,0.0,1.0,0,1.0,3.0,87.0,10.0,10.0,10.0,10.0,9.0,10.0,140.0,113.2942134257526
1.0,4,1,37.75757859939743,-122.41846026636897,0,0,2.0,1.0,1.0,1.0,0,4.0,17.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,215.0,172.25222036422593
51.0,0,11,37.787928753311725,-122.42446604161606,17,1,16.0,15.0,15.0,15.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,973.0,997.6643175028524
3.0,29,21,37.751208026633385,-122.47743992407372,1,2,1.0,1.0,1.0,1.0,0,2.0,14.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,50.0,172.25222036422593
1.0,5,4,37.756552448946145,-122.40266608130243,0,0,2.0,1.0,1.0,1.0,0,2.0,10.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,110.0,172.25222036422593
2.0,10,14,37.80477899707376,-122.40301775414278,0,0,4.0,2.0,2.0,2.0,0,3.0,3.0,100.0,10.0,9.0,10.0,9.0,10.0,10.0,350.0,231.21022730269925
2.0,25,17,37.75948589255282,-122.4683949406856,1,0,4.0,1.0,1.0,2.0,0,3.0,19.0,84.0,9.0,9.0,10.0,9.0,9.0,9.0,125.0,172.25222036422593
1.0,21,23,37.78948954097797,-122.39379352787456,0,0,2.0,1.0,1.0,1.0,0,5.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,172.25222036422593
1.0,2,0,37.773093632322094,-122.44833386541706,1,1,2.0,3.0,1.0,1.0,0,3.0,4.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,200.0,172.25222036422593
51.0,0,11,37.787439010046185,-122.42313740440113,17,1,5.0,1.0,1.0,2.0,0,1.0,3.0,80.0,8.0,9.0,9.0,8.0,10.0,7.0,99.0,172.25222036422593
1.0,18,10,37.78534902006361,-122.46830187744587,13,1,4.0,1.0,1.0,2.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,172.25222036422593
1.0,0,0,37.776758981281546,-122.43060516722711,0,0,4.0,1.0,1.0,1.0,0,1.0,4.0,80.0,9.0,7.0,10.0,10.0,9.0,9.0,200.0,172.25222036422593
3.0,0,0,37.77532883307464,-122.4373147358547,6,1,2.0,1.0,1.0,1.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,172.25222036422593
